contestSlug,contestTitle,date,problemCount,titleSlug,questionFrontendId,title,difficulty,acRate
leetcode-weekly-contest-51,Weekly Contest 51,2017-09-24,4,baseball-game,682,Baseball Game,Easy,80.9
leetcode-weekly-contest-51,Weekly Contest 51,2017-09-24,4,next-closest-time,681,Next Closest Time,Medium,47.0
leetcode-weekly-contest-51,Weekly Contest 51,2017-09-24,4,redundant-connection,684,Redundant Connection,Medium,68.0
leetcode-weekly-contest-51,Weekly Contest 51,2017-09-24,4,k-empty-slots,683,K Empty Slots,Hard,38.0
leetcode-weekly-contest-52,Weekly Contest 52,2017-10-01,4,repeated-string-match,686,Repeated String Match,Medium,39.5
leetcode-weekly-contest-52,Weekly Contest 52,2017-10-01,4,longest-univalue-path,687,Longest Univalue Path,Medium,44.2
leetcode-weekly-contest-52,Weekly Contest 52,2017-10-01,4,knight-probability-in-chessboard,688,Knight Probability in Chessboard,Medium,57.2
leetcode-weekly-contest-52,Weekly Contest 52,2017-10-01,4,maximum-sum-of-3-non-overlapping-subarrays,689,Maximum Sum of 3 Non-Overlapping Subarrays,Hard,59.9
leetcode-weekly-contest-53,Weekly Contest 53,2017-10-08,4,binary-number-with-alternating-bits,693,Binary Number with Alternating Bits,Easy,70.0
leetcode-weekly-contest-53,Weekly Contest 53,2017-10-08,4,max-area-of-island,695,Max Area of Island,Medium,74.1
leetcode-weekly-contest-53,Weekly Contest 53,2017-10-08,4,number-of-distinct-islands,694,Number of Distinct Islands,Medium,62.9
leetcode-weekly-contest-53,Weekly Contest 53,2017-10-08,4,stickers-to-spell-word,691,Stickers to Spell Word,Hard,51.0
leetcode-weekly-contest-54,Weekly Contest 54,2017-10-15,4,degree-of-an-array,697,Degree of an Array,Easy,58.5
leetcode-weekly-contest-54,Weekly Contest 54,2017-10-15,4,count-binary-substrings,696,Count Binary Substrings,Easy,70.5
leetcode-weekly-contest-54,Weekly Contest 54,2017-10-15,4,partition-to-k-equal-sum-subsets,698,Partition to K Equal Sum Subsets,Medium,38.8
leetcode-weekly-contest-54,Weekly Contest 54,2017-10-15,4,falling-squares,699,Falling Squares,Hard,48.4
leetcode-weekly-contest-55,Weekly Contest 55,2017-10-22,4,best-time-to-buy-and-sell-stock-with-transaction-fee,714,Best Time to Buy and Sell Stock with Transaction Fee,Medium,72.4
leetcode-weekly-contest-55,Weekly Contest 55,2017-10-22,4,minimum-ascii-delete-sum-for-two-strings,712,Minimum ASCII Delete Sum for Two Strings,Medium,71.1
leetcode-weekly-contest-55,Weekly Contest 55,2017-10-22,4,subarray-product-less-than-k,713,Subarray Product Less Than K,Medium,54.8
leetcode-weekly-contest-55,Weekly Contest 55,2017-10-22,4,range-module,715,Range Module,Hard,45.3
leetcode-weekly-contest-56,Weekly Contest 56,2017-10-29,4,1-bit-and-2-bit-characters,717,1-bit and 2-bit Characters,Easy,49.7
leetcode-weekly-contest-56,Weekly Contest 56,2017-10-29,4,string-compression,443,String Compression,Medium,60.5
leetcode-weekly-contest-56,Weekly Contest 56,2017-10-29,4,maximum-length-of-repeated-subarray,718,Maximum Length of Repeated Subarray,Medium,51.5
leetcode-weekly-contest-56,Weekly Contest 56,2017-10-29,4,find-k-th-smallest-pair-distance,719,Find K-th Smallest Pair Distance,Hard,46.7
leetcode-weekly-contest-57,Weekly Contest 57,2017-11-05,4,longest-word-in-dictionary,720,Longest Word in Dictionary,Medium,55.2
leetcode-weekly-contest-57,Weekly Contest 57,2017-11-05,4,accounts-merge,721,Accounts Merge,Medium,61.7
leetcode-weekly-contest-57,Weekly Contest 57,2017-11-05,4,remove-comments,722,Remove Comments,Medium,40.3
leetcode-weekly-contest-57,Weekly Contest 57,2017-11-05,4,candy-crush,723,Candy Crush,Medium,77.6
weekly-contest-58,Weekly Contest 58,2017-11-12,4,find-pivot-index,724,Find Pivot Index,Easy,63.4
weekly-contest-58,Weekly Contest 58,2017-11-12,4,split-linked-list-in-parts,725,Split Linked List in Parts,Medium,70.7
weekly-contest-58,Weekly Contest 58,2017-11-12,4,number-of-atoms,726,Number of Atoms,Hard,65.2
weekly-contest-58,Weekly Contest 58,2017-11-12,4,minimum-window-subsequence,727,Minimum Window Subsequence,Hard,43.9
weekly-contest-59,Weekly Contest 59,2017-11-19,4,self-dividing-numbers,728,Self Dividing Numbers,Easy,81.0
weekly-contest-59,Weekly Contest 59,2017-11-19,4,my-calendar-i,729,My Calendar I,Medium,58.4
weekly-contest-59,Weekly Contest 59,2017-11-19,4,count-different-palindromic-subsequences,730,Count Different Palindromic Subsequences,Hard,48.0
weekly-contest-59,Weekly Contest 59,2017-11-19,4,my-calendar-ii,731,My Calendar II,Medium,63.3
weekly-contest-60,Weekly Contest 60,2017-11-26,4,flood-fill,733,Flood Fill,Easy,68.7
weekly-contest-60,Weekly Contest 60,2017-11-26,4,sentence-similarity,734,Sentence Similarity,Easy,44.9
weekly-contest-60,Weekly Contest 60,2017-11-26,4,asteroid-collision,735,Asteroid Collision,Medium,48.5
weekly-contest-60,Weekly Contest 60,2017-11-26,4,parse-lisp-expression,736,Parse Lisp Expression,Hard,53.8
weekly-contest-61,Weekly Contest 61,2017-12-03,4,daily-temperatures,739,Daily Temperatures,Medium,69.0
weekly-contest-61,Weekly Contest 61,2017-12-03,4,monotone-increasing-digits,738,Monotone Increasing Digits,Medium,49.8
weekly-contest-61,Weekly Contest 61,2017-12-03,4,delete-and-earn,740,Delete and Earn,Medium,57.4
weekly-contest-61,Weekly Contest 61,2017-12-03,4,cherry-pickup,741,Cherry Pickup,Hard,40.0
weekly-contest-by-app-academy,Weekly Contest 62,2017-12-10,4,find-smallest-letter-greater-than-target,744,Find Smallest Letter Greater Than Target,Easy,59.5
weekly-contest-by-app-academy,Weekly Contest 62,2017-12-10,4,network-delay-time,743,Network Delay Time,Medium,61.2
weekly-contest-by-app-academy,Weekly Contest 62,2017-12-10,4,closest-leaf-in-a-binary-tree,742,Closest Leaf in a Binary Tree,Medium,47.5
weekly-contest-by-app-academy,Weekly Contest 62,2017-12-10,4,prefix-and-suffix-search,745,Prefix and Suffix Search,Hard,41.0
weekly-contest-63,Weekly Contest 63,2017-12-17,4,min-cost-climbing-stairs,746,Min Cost Climbing Stairs,Easy,68.5
weekly-contest-63,Weekly Contest 63,2017-12-17,4,shortest-completing-word,748,Shortest Completing Word,Easy,63.5
weekly-contest-63,Weekly Contest 63,2017-12-17,4,number-of-corner-rectangles,750,Number Of Corner Rectangles,Medium,67.9
weekly-contest-63,Weekly Contest 63,2017-12-17,4,contain-virus,749,Contain Virus,Hard,55.4
weekly-contest-64,Weekly Contest 64,2017-12-24,4,largest-number-at-least-twice-of-others,747,Largest Number At Least Twice of Others,Easy,52.9
weekly-contest-64,Weekly Contest 64,2017-12-24,4,ip-to-cidr,751,IP to CIDR,Medium,53.8
weekly-contest-64,Weekly Contest 64,2017-12-24,4,open-the-lock,752,Open the Lock,Medium,61.5
weekly-contest-64,Weekly Contest 64,2017-12-24,4,cracking-the-safe,753,Cracking the Safe,Hard,58.6
weekly-contest-65,Weekly Contest 65,2017-12-31,4,reach-a-number,754,Reach a Number,Medium,45.4
weekly-contest-65,Weekly Contest 65,2017-12-31,4,pour-water,755,Pour Water,Medium,49.1
weekly-contest-65,Weekly Contest 65,2017-12-31,4,pyramid-transition-matrix,756,Pyramid Transition Matrix,Medium,60.6
weekly-contest-65,Weekly Contest 65,2017-12-31,4,set-intersection-size-at-least-two,757,Set Intersection Size At Least Two,Hard,58.1
weekly-contest-66,Weekly Contest 66,2018-01-07,4,find-anagram-mappings,760,Find Anagram Mappings,Easy,84.0
weekly-contest-66,Weekly Contest 66,2018-01-07,4,bold-words-in-string,758,Bold Words in String,Medium,53.5
weekly-contest-66,Weekly Contest 66,2018-01-07,4,employee-free-time,759,Employee Free Time,Hard,72.9
weekly-contest-66,Weekly Contest 66,2018-01-07,4,special-binary-string,761,Special Binary String,Hard,79.4
weekly-contest-67,Weekly Contest 67,2018-01-14,4,prime-number-of-set-bits-in-binary-representation,762,Prime Number of Set Bits in Binary Representation,Easy,78.9
weekly-contest-67,Weekly Contest 67,2018-01-14,4,partition-labels,763,Partition Labels,Medium,82.0
weekly-contest-67,Weekly Contest 67,2018-01-14,4,largest-plus-sign,764,Largest Plus Sign,Medium,49.4
weekly-contest-67,Weekly Contest 67,2018-01-14,4,couples-holding-hands,765,Couples Holding Hands,Hard,59.6
weekly-contest-68,Weekly Contest 68,2018-01-21,5,toeplitz-matrix,766,Toeplitz Matrix,Easy,69.7
weekly-contest-68,Weekly Contest 68,2018-01-21,5,reorganize-string,767,Reorganize String,Medium,57.4
weekly-contest-68,Weekly Contest 68,2018-01-21,5,max-chunks-to-make-sorted,769,Max Chunks To Make Sorted,Medium,64.2
weekly-contest-68,Weekly Contest 68,2018-01-21,5,max-chunks-to-make-sorted-ii,768,Max Chunks To Make Sorted II,Hard,55.0
weekly-contest-68,Weekly Contest 68,2018-01-21,5,basic-calculator-iv,770,Basic Calculator IV,Hard,49.8
weekly-contest-69,Weekly Contest 69,2018-01-28,4,jewels-and-stones,771,Jewels and Stones,Easy,89.6
weekly-contest-69,Weekly Contest 69,2018-01-28,4,global-and-local-inversions,775,Global and Local Inversions,Medium,42.9
weekly-contest-69,Weekly Contest 69,2018-01-28,4,sliding-puzzle,773,Sliding Puzzle,Hard,74.5
weekly-contest-69,Weekly Contest 69,2018-01-28,4,minimize-max-distance-to-gas-station,774,Minimize Max Distance to Gas Station,Hard,54.0
weekly-contest-70,Weekly Contest 70,2018-02-04,4,k-th-symbol-in-grammar,779,K-th Symbol in Grammar,Medium,48.5
weekly-contest-70,Weekly Contest 70,2018-02-04,4,split-bst,776,Split BST,Medium,82.2
weekly-contest-70,Weekly Contest 70,2018-02-04,4,swap-adjacent-in-lr-string,777,Swap Adjacent in LR String,Medium,38.3
weekly-contest-70,Weekly Contest 70,2018-02-04,4,swim-in-rising-water,778,Swim in Rising Water,Hard,68.1
weekly-contest-71,Weekly Contest 71,2018-02-11,4,minimum-distance-between-bst-nodes,783,Minimum Distance Between BST Nodes,Easy,61.7
weekly-contest-71,Weekly Contest 71,2018-02-11,4,rabbits-in-forest,781,Rabbits in Forest,Medium,58.0
weekly-contest-71,Weekly Contest 71,2018-02-11,4,reaching-points,780,Reaching Points,Hard,34.5
weekly-contest-71,Weekly Contest 71,2018-02-11,4,transform-to-chessboard,782,Transform to Chessboard,Hard,51.5
weekly-contest-72,Weekly Contest 72,2018-02-18,4,letter-case-permutation,784,Letter Case Permutation,Medium,76.0
weekly-contest-72,Weekly Contest 72,2018-02-18,4,is-graph-bipartite,785,Is Graph Bipartite?,Medium,59.6
weekly-contest-72,Weekly Contest 72,2018-02-18,4,cheapest-flights-within-k-stops,787,Cheapest Flights Within K Stops,Medium,42.3
weekly-contest-72,Weekly Contest 72,2018-02-18,4,k-th-smallest-prime-fraction,786,K-th Smallest Prime Fraction,Medium,69.2
weekly-contest-73,Weekly Contest 73,2018-02-25,4,rotated-digits,788,Rotated Digits,Medium,64.1
weekly-contest-73,Weekly Contest 73,2018-02-25,4,escape-the-ghosts,789,Escape The Ghosts,Medium,63.9
weekly-contest-73,Weekly Contest 73,2018-02-25,4,custom-sort-string,791,Custom Sort String,Medium,72.3
weekly-contest-73,Weekly Contest 73,2018-02-25,4,domino-and-tromino-tiling,790,Domino and Tromino Tiling,Medium,51.3
weekly-contest-74,Weekly Contest 74,2018-03-04,4,valid-tic-tac-toe-state,794,Valid Tic-Tac-Toe State,Medium,34.9
weekly-contest-74,Weekly Contest 74,2018-03-04,4,number-of-matching-subsequences,792,Number of Matching Subsequences,Medium,50.6
weekly-contest-74,Weekly Contest 74,2018-03-04,4,number-of-subarrays-with-bounded-maximum,795,Number of Subarrays with Bounded Maximum,Medium,55.2
weekly-contest-74,Weekly Contest 74,2018-03-04,4,preimage-size-of-factorial-zeroes-function,793,Preimage Size of Factorial Zeroes Function,Hard,47.4
weekly-contest-75,Weekly Contest 75,2018-03-11,4,rotate-string,796,Rotate String,Easy,66.8
weekly-contest-75,Weekly Contest 75,2018-03-11,4,all-paths-from-source-to-target,797,All Paths From Source to Target,Medium,83.7
weekly-contest-75,Weekly Contest 75,2018-03-11,4,champagne-tower,799,Champagne Tower,Medium,64.0
weekly-contest-75,Weekly Contest 75,2018-03-11,4,smallest-rotation-with-highest-score,798,Smallest Rotation with Highest Score,Hard,54.4
weekly-contest-76,Weekly Contest 76,2018-03-18,4,similar-rgb-color,800,Similar RGB Color,Easy,68.0
weekly-contest-76,Weekly Contest 76,2018-03-18,4,minimum-swaps-to-make-sequences-increasing,801,Minimum Swaps To Make Sequences Increasing,Hard,41.8
weekly-contest-76,Weekly Contest 76,2018-03-18,4,find-eventual-safe-states,802,Find Eventual Safe States,Medium,71.3
weekly-contest-76,Weekly Contest 76,2018-03-18,4,bricks-falling-when-hit,803,Bricks Falling When Hit,Hard,37.6
weekly-contest-77,Weekly Contest 77,2018-03-25,4,number-of-lines-to-write-string,806,Number of Lines To Write String,Easy,72.9
weekly-contest-77,Weekly Contest 77,2018-03-25,4,unique-morse-code-words,804,Unique Morse Code Words,Easy,83.7
weekly-contest-77,Weekly Contest 77,2018-03-25,4,max-increase-to-keep-city-skyline,807,Max Increase to Keep City Skyline,Medium,86.4
weekly-contest-77,Weekly Contest 77,2018-03-25,4,split-array-with-same-average,805,Split Array With Same Average,Hard,27.2
weekly-contest-78,Weekly Contest 78,2018-04-01,4,subdomain-visit-count,811,Subdomain Visit Count,Medium,77.2
weekly-contest-78,Weekly Contest 78,2018-04-01,4,expressive-words,809,Expressive Words,Medium,46.9
weekly-contest-78,Weekly Contest 78,2018-04-01,4,soup-servings,808,Soup Servings,Medium,59.6
weekly-contest-78,Weekly Contest 78,2018-04-01,4,chalkboard-xor-game,810,Chalkboard XOR Game,Hard,66.6
weekly-contest-79,Weekly Contest 79,2018-04-08,4,largest-triangle-area,812,Largest Triangle Area,Easy,71.8
weekly-contest-79,Weekly Contest 79,2018-04-08,4,binary-tree-pruning,814,Binary Tree Pruning,Medium,72.5
weekly-contest-79,Weekly Contest 79,2018-04-08,4,largest-sum-of-averages,813,Largest Sum of Averages,Medium,55.3
weekly-contest-79,Weekly Contest 79,2018-04-08,4,bus-routes,815,Bus Routes,Hard,47.4
weekly-contest-80,Weekly Contest 80,2018-04-15,4,most-common-word,819,Most Common Word,Easy,45.3
weekly-contest-80,Weekly Contest 80,2018-04-15,4,linked-list-components,817,Linked List Components,Medium,58.1
weekly-contest-80,Weekly Contest 80,2018-04-15,4,ambiguous-coordinates,816,Ambiguous Coordinates,Medium,56.4
weekly-contest-80,Weekly Contest 80,2018-04-15,4,race-car,818,Race Car,Hard,45.0
weekly-contest-81,Weekly Contest 81,2018-04-22,4,shortest-distance-to-a-character,821,Shortest Distance to a Character,Easy,72.9
weekly-contest-81,Weekly Contest 81,2018-04-22,4,card-flipping-game,822,Card Flipping Game,Medium,50.6
weekly-contest-81,Weekly Contest 81,2018-04-22,4,short-encoding-of-words,820,Short Encoding of Words,Medium,60.9
weekly-contest-81,Weekly Contest 81,2018-04-22,4,binary-trees-with-factors,823,Binary Trees With Factors,Medium,53.2
weekly-contest-82,Weekly Contest 82,2018-04-29,4,goat-latin,824,Goat Latin,Easy,70.1
weekly-contest-82,Weekly Contest 82,2018-04-29,4,friends-of-appropriate-ages,825,Friends Of Appropriate Ages,Medium,49.9
weekly-contest-82,Weekly Contest 82,2018-04-29,4,most-profit-assigning-work,826,Most Profit Assigning Work,Medium,56.3
weekly-contest-82,Weekly Contest 82,2018-04-29,4,making-a-large-island,827,Making A Large Island,Hard,57.0
weekly-contest-83,Weekly Contest 83,2018-05-06,4,positions-of-large-groups,830,Positions of Large Groups,Easy,54.2
weekly-contest-83,Weekly Contest 83,2018-05-06,4,masking-personal-information,831,Masking Personal Information,Medium,55.9
weekly-contest-83,Weekly Contest 83,2018-05-06,4,consecutive-numbers-sum,829,Consecutive Numbers Sum,Hard,42.8
weekly-contest-83,Weekly Contest 83,2018-05-06,4,count-unique-characters-of-all-substrings-of-a-given-string,828,Count Unique Characters of All Substrings of a Given String,Hard,53.8
weekly-contest-84,Weekly Contest 84,2018-05-13,4,flipping-an-image,832,Flipping an Image,Easy,83.9
weekly-contest-84,Weekly Contest 84,2018-05-13,4,find-and-replace-in-string,833,Find And Replace in String,Medium,50.7
weekly-contest-84,Weekly Contest 84,2018-05-13,4,image-overlap,835,Image Overlap,Medium,64.1
weekly-contest-84,Weekly Contest 84,2018-05-13,4,sum-of-distances-in-tree,834,Sum of Distances in Tree,Hard,65.7
weekly-contest-85,Weekly Contest 85,2018-05-20,4,rectangle-overlap,836,Rectangle Overlap,Easy,46.9
weekly-contest-85,Weekly Contest 85,2018-05-20,4,push-dominoes,838,Push Dominoes,Medium,63.1
weekly-contest-85,Weekly Contest 85,2018-05-20,4,new-21-game,837,New 21 Game,Medium,51.9
weekly-contest-85,Weekly Contest 85,2018-05-20,4,similar-string-groups,839,Similar String Groups,Hard,56.4
weekly-contest-86,Weekly Contest 86,2018-05-27,4,magic-squares-in-grid,840,Magic Squares In Grid,Medium,55.2
weekly-contest-86,Weekly Contest 86,2018-05-27,4,keys-and-rooms,841,Keys and Rooms,Medium,76.1
weekly-contest-86,Weekly Contest 86,2018-05-27,4,split-array-into-fibonacci-sequence,842,Split Array into Fibonacci Sequence,Medium,40.5
weekly-contest-86,Weekly Contest 86,2018-05-27,4,guess-the-word,843,Guess the Word,Hard,36.6
weekly-contest-87,Weekly Contest 87,2018-06-03,4,backspace-string-compare,844,Backspace String Compare,Easy,50.1
weekly-contest-87,Weekly Contest 87,2018-06-03,4,longest-mountain-in-array,845,Longest Mountain in Array,Medium,42.4
weekly-contest-87,Weekly Contest 87,2018-06-03,4,hand-of-straights,846,Hand of Straights,Medium,58.2
weekly-contest-87,Weekly Contest 87,2018-06-03,4,shortest-path-visiting-all-nodes,847,Shortest Path Visiting All Nodes,Hard,66.2
weekly-contest-88,Weekly Contest 88,2018-06-10,4,shifting-letters,848,Shifting Letters,Medium,46.4
weekly-contest-88,Weekly Contest 88,2018-06-10,4,maximize-distance-to-closest-person,849,Maximize Distance to Closest Person,Medium,49.9
weekly-contest-88,Weekly Contest 88,2018-06-10,4,loud-and-rich,851,Loud and Rich,Medium,63.9
weekly-contest-88,Weekly Contest 88,2018-06-10,4,rectangle-area-ii,850,Rectangle Area II,Hard,56.4
weekly-contest-89,Weekly Contest 89,2018-06-17,4,peak-index-in-a-mountain-array,852,Peak Index in a Mountain Array,Medium,66.7
weekly-contest-89,Weekly Contest 89,2018-06-17,4,car-fleet,853,Car Fleet,Medium,55.5
weekly-contest-89,Weekly Contest 89,2018-06-17,4,exam-room,855,Exam Room,Medium,43.7
weekly-contest-89,Weekly Contest 89,2018-06-17,4,k-similar-strings,854,K-Similar Strings,Hard,41.1
weekly-contest-90,Weekly Contest 90,2018-06-24,4,buddy-strings,859,Buddy Strings,Easy,34.1
weekly-contest-90,Weekly Contest 90,2018-06-24,4,score-of-parentheses,856,Score of Parentheses,Medium,63.5
weekly-contest-90,Weekly Contest 90,2018-06-24,4,mirror-reflection,858,Mirror Reflection,Medium,62.0
weekly-contest-90,Weekly Contest 90,2018-06-24,4,minimum-cost-to-hire-k-workers,857,Minimum Cost to Hire K Workers,Hard,63.7
weekly-contest-91,Weekly Contest 91,2018-07-01,4,lemonade-change,860,Lemonade Change,Easy,59.3
weekly-contest-91,Weekly Contest 91,2018-07-01,4,all-nodes-distance-k-in-binary-tree,863,All Nodes Distance K in Binary Tree,Medium,67.9
weekly-contest-91,Weekly Contest 91,2018-07-01,4,score-after-flipping-matrix,861,Score After Flipping Matrix,Medium,80.3
weekly-contest-91,Weekly Contest 91,2018-07-01,4,shortest-subarray-with-sum-at-least-k,862,Shortest Subarray with Sum at Least K,Hard,32.9
